,busID,ProximaParada,Ruta,Orientacion,rangoHora,tiempoRecorrido
1477,6104,71,177,0.0,21.5,31.0
1478,6104,71,177,0.0,0.0,31.0
1479,6104,71,177,0.0,2.0,62.0
1480,6104,71,177,0.0,4.5,63.0
1481,1221,67,141,0.0,19.0,93.0
1482,1221,67,141,0.0,21.0,0.0
1483,7803,77,217,0.0,12.0,0.0
1484,7803,77,217,0.0,21.0,31.0
1485,7423,228,1570,1.0,19.0,63.0
1486,6465,142,2320,0.0,2.0,31.0
1487,6465,142,2320,0.0,4.5,31.0
1488,654,281,2965,0.0,21.0,63.0
1489,654,281,2965,0.0,23.5,63.0
1490,654,281,2965,0.0,2.0,0.0
1491,230,16,1017,0.0,11.0,32.0
1492,214,282,2986,0.0,23.5,31.0
1493,214,282,2986,0.0,2.0,31.0
1494,229,282,2982,1.0,15.5,32.0
1495,229,282,2982,1.0,0.0,95.0
1496,517,226,1364,0.0,19.5,532.0
1497,517,226,1364,0.0,0.0,348.0
1498,517,226,1364,0.0,4.0,472.0
1499,517,226,1364,0.0,7.0,472.0
1500,4686,165,2537,0.0,2.0,0.0
1501,4686,165,2537,0.0,5.0,0.0
1502,5129,27,1090,1.0,3.0,247.0
1503,6558,159,2479,0.0,2.5,31.0
1504,7804,89,69,1.0,0.5,62.0
1505,7804,89,69,1.0,3.0,0.0
1506,7804,89,69,1.0,5.5,94.0
1507,7804,89,69,1.0,7.5,31.0
1508,7804,89,69,1.0,9.5,32.0
1509,2762,223,3180,0.0,19.5,32.0
1510,4005,178,672,1.0,7.5,31.0
1511,4152,273,3156,0.0,17.0,127.0
1512,4152,273,3156,0.0,19.0,63.0
1513,4152,273,3156,0.0,21.0,33.0
1514,8844,260,3021,1.0,18.5,0.0
1515,8844,260,3021,1.0,0.0,0.0
1516,8844,260,3021,1.0,3.5,0.0
1517,3858,91,1607,0.0,7.5,441.0
1518,3858,91,1607,0.0,9.5,32.0
1519,6604,11,991,0.0,19.5,190.0
1520,6604,11,991,0.0,21.5,157.0
1521,4660,155,2186,0.0,3.5,0.0
1522,4660,155,2186,0.0,5.5,0.0
1523,4660,155,2186,0.0,6.5,31.0
1524,4660,155,2186,0.0,8.5,0.0
1525,4660,155,2186,0.0,10.0,32.0
1526,3959,92,1737,0.0,18.0,0.0
1527,3959,92,1737,0.0,20.0,32.0
1528,4631,247,2691,0.0,17.5,32.0
1529,4631,247,2691,0.0,18.5,31.0
1530,4631,247,2691,0.0,19.0,0.0
1531,4631,247,2691,0.0,20.0,123.0
1532,4464,142,2672,1.0,18.0,32.0
1533,294,54,308,1.0,18.5,0.0
1534,294,54,308,1.0,20.5,0.0
1535,199,278,2702,0.0,19.5,407.0
1536,199,278,2702,0.0,22.5,445.0
1537,4017,180,604,0.0,5.0,31.0
1538,7586,20,757,1.0,0.5,31.0
1539,7586,20,757,1.0,3.0,32.0
1540,7586,20,757,1.0,6.0,0.0
1541,7586,20,757,1.0,8.5,66.0
1542,5039,39,713,1.0,19.0,64.0
1543,4972,48,1205,0.0,20.0,0.0
1544,4972,48,1205,0.0,0.0,62.0
1545,4102,32,1216,0.0,1.0,0.0
1546,4102,32,1216,0.0,3.0,32.0
1547,531,282,2996,1.0,1.0,127.0
1548,523,282,2545,0.0,2.5,508.0
1549,6550,19,1069,0.0,18.5,62.0
1550,3030,293,2442,0.0,21.5,63.0
1551,440,1,903,0.0,20.5,0.0
1552,440,1,903,0.0,23.0,0.0
1553,440,1,903,0.0,4.0,0.0
1554,4760,79,102,0.0,6.0,0.0
1555,4760,79,102,0.0,8.0,63.0
1556,2201,200,684,0.0,16.0,63.0
1557,2201,200,684,0.0,18.5,0.0
1558,4373,70,29,0.0,17.5,0.0
1559,4373,70,29,0.0,19.5,93.0
1560,7720,64,128,0.0,23.0,63.0
1561,7720,64,128,0.0,1.5,62.0
1562,7720,64,128,0.0,4.0,219.0
1563,7720,64,128,0.0,6.5,94.0
1564,7720,64,128,0.0,8.5,95.0
1565,7720,64,128,0.0,10.5,0.0
1566,4780,79,137,0.0,18.5,33.0
1567,4780,79,137,0.0,21.5,67.0
1568,5569,63,27,1.0,17.0,0.0
1569,5569,63,27,1.0,19.0,32.0
1570,5569,63,27,1.0,22.0,63.0
1571,5569,63,27,1.0,0.5,63.0
1572,6601,48,1436,0.0,18.5,31.0
1573,6601,48,1436,0.0,21.5,32.0
1574,252,38,1379,1.0,7.0,31.0
1575,252,38,1379,1.0,9.5,32.0
1576,7085,173,640,1.0,19.0,0.0
1577,7085,173,640,1.0,22.0,0.0
1578,5022,121,1925,1.0,11.5,94.0
1579,6665,110,1941,0.0,17.0,64.0
1580,6665,110,1941,0.0,20.5,127.0
1581,6665,110,1941,0.0,1.0,0.0
1582,6665,110,1941,0.0,5.5,0.0
1583,6665,110,1941,0.0,9.0,151.0
1584,5339,25,1194,0.0,18.0,157.0
1585,5339,25,1194,0.0,0.0,186.0
1586,5339,25,1194,0.0,2.5,95.0
1587,5339,25,1194,0.0,5.5,126.0
1588,5339,25,1194,0.0,8.0,123.0
1589,6314,181,3256,1.0,5.5,38.0
1590,3532,268,2887,1.0,23.5,0.0
1591,3532,268,2887,1.0,1.0,0.0
1592,3532,268,2887,1.0,5.0,0.0
1593,3532,268,2887,1.0,6.5,32.0
1594,5788,83,252,1.0,1.5,281.0
1595,5788,83,252,1.0,3.5,408.0
1596,3943,127,1903,0.0,22.5,0.0
1597,3943,127,1903,0.0,1.0,0.0
1598,3943,127,1903,0.0,5.0,32.0
1599,3943,127,1903,0.0,7.0,31.0
1600,3643,262,2794,1.0,2.0,32.0
1601,3643,262,2794,1.0,3.5,32.0
1602,3643,262,2794,1.0,7.0,33.0
1603,3643,262,2794,1.0,10.5,63.0
1604,4122,169,447,0.0,6.5,0.0
1605,4122,169,447,0.0,8.5,32.0
1606,4122,169,447,0.0,10.0,0.0
1607,3155,286,3087,1.0,20.5,64.0
1608,3155,286,3087,1.0,22.5,32.0
1609,6167,174,537,0.0,19.0,31.0
1610,6636,117,1671,0.0,1.0,62.0
1611,6636,117,1671,0.0,6.0,94.0
1612,4230,24,1414,0.0,3.0,31.0
1613,9017,246,2720,0.0,2.0,63.0
1614,9017,246,2720,0.0,5.0,62.0
1615,4960,27,1503,1.0,12.5,32.0
1616,4960,27,1503,1.0,1.0,0.0
1617,4960,27,1503,1.0,3.0,63.0
1618,4960,27,1503,1.0,5.5,0.0
1619,5564,52,7,0.0,8.0,94.0
1620,6828,2,917,1.0,16.5,0.0
1621,6828,2,917,1.0,18.0,32.0
1622,6828,2,917,1.0,19.5,0.0
1623,6828,2,917,1.0,21.5,32.0
1624,6828,2,917,1.0,23.0,0.0
1625,543,282,2681,0.0,7.0,287.0
1626,543,282,2681,0.0,9.0,96.0
1627,6536,19,2591,1.0,3.0,97.0
1628,6536,19,2591,1.0,5.0,96.0
1629,555,278,2752,1.0,21.5,94.0
1630,9583,44,768,0.0,2.5,63.0
1631,9583,44,768,0.0,5.0,62.0
1632,2238,227,3265,1.0,19.0,31.0
1633,7074,174,476,0.0,17.0,0.0
1634,7074,174,476,0.0,19.5,31.0
1635,7074,174,476,0.0,21.5,0.0
1636,7074,174,476,0.0,23.5,31.0
1637,7074,174,476,0.0,1.5,32.0
1638,7074,174,476,0.0,3.5,32.0
1639,6883,138,2507,0.0,18.5,0.0
1640,6883,138,2507,0.0,21.5,32.0
1641,4345,53,18,1.0,15.5,125.0
1642,4345,53,18,1.0,17.0,63.0
1643,4345,53,18,1.0,19.0,63.0
1644,4345,53,18,1.0,21.0,32.0
1645,4345,53,18,1.0,23.0,127.0
1646,4345,53,18,1.0,1.5,96.0
1647,4345,53,18,1.0,3.5,190.0
1648,4345,53,18,1.0,6.0,127.0
1649,4345,53,18,1.0,7.5,125.0
1650,4345,53,18,1.0,9.5,93.0
1651,8997,26,1357,1.0,2.0,30.0
1652,8997,26,1357,1.0,6.0,32.0
1653,5029,162,2426,1.0,1.5,63.0
1654,5029,162,2426,1.0,5.5,0.0
1655,5622,103,2013,1.0,17.0,94.0
1656,5622,103,2013,1.0,21.0,414.0
1657,5622,103,2013,1.0,0.5,95.0
1658,5622,103,2013,1.0,6.5,127.0
1659,8803,149,2173,1.0,19.5,30.0
1660,8803,149,2173,1.0,21.0,63.0
1661,8803,149,2173,1.0,22.0,0.0
1662,8803,149,2173,1.0,23.5,31.0
1663,8803,149,2173,1.0,1.5,0.0
1664,8803,149,2173,1.0,2.5,32.0
1665,8803,149,2173,1.0,6.0,62.0
1666,4264,186,438,1.0,19.0,117.0
1667,4264,186,438,1.0,2.0,194.0
1668,4264,186,438,1.0,5.5,136.0
1669,6746,117,1668,0.0,13.0,0.0
1670,6746,117,1668,0.0,13.0,62.0
1671,4458,137,2562,0.0,16.5,32.0
1672,4458,137,2562,0.0,18.5,32.0
1673,4458,137,2562,0.0,20.0,0.0
1674,3601,280,2978,1.0,3.5,0.0
1675,3601,280,2978,1.0,4.5,63.0
1676,3601,280,2978,1.0,6.0,0.0
1677,3601,280,2978,1.0,10.0,31.0
1678,4773,65,134,0.0,1.0,94.0
1679,4773,65,134,0.0,3.5,0.0
1680,4773,65,134,0.0,6.0,125.0
1681,4773,65,134,0.0,8.5,32.0
1682,8052,155,2190,1.0,17.5,948.0
1683,8052,155,2190,1.0,19.0,126.0
1684,8052,155,2190,1.0,20.5,125.0
1685,8052,155,2190,1.0,0.0,0.0
1686,8052,155,2190,1.0,1.5,94.0
1687,8052,155,2190,1.0,4.5,106.0
1688,3251,228,1570,1.0,17.5,63.0
1689,3251,228,1570,1.0,19.5,62.0
1690,4653,244,2689,0.0,22.5,31.0
1691,4653,244,2689,0.0,0.0,0.0
1692,4653,244,2689,0.0,1.5,31.0
1693,4653,244,2689,0.0,3.0,31.0
1694,4653,244,2689,0.0,4.5,31.0
1695,4653,244,2689,0.0,6.5,0.0
1696,2921,196,458,0.0,16.0,31.0
1697,3597,263,2829,1.0,17.5,159.0
1698,3597,263,2829,1.0,19.5,0.0
1699,4255,186,623,0.0,17.0,93.0
1700,4255,186,623,0.0,20.0,94.0
1701,4255,186,623,0.0,22.5,94.0
1702,4255,186,623,0.0,1.0,63.0
1703,4255,186,623,0.0,3.5,34.0
1704,4255,186,623,0.0,6.0,94.0
1705,4255,186,623,0.0,9.5,62.0
1706,4545,28,1468,0.0,18.5,95.0
1707,4545,28,1468,0.0,21.5,93.0
1708,340,42,1533,1.0,4.0,31.0
1709,340,42,1533,1.0,6.5,32.0
1710,2103,205,689,0.0,18.0,31.0
1711,6852,134,2249,1.0,2.5,62.0
1712,3290,296,2897,1.0,18.0,156.0
1713,6684,99,1759,1.0,11.5,63.0
1714,281,73,196,1.0,3.0,94.0
1715,281,73,196,1.0,6.0,63.0
1716,281,73,196,1.0,8.0,63.0
1717,3731,271,2915,0.0,0.0,32.0
1718,8000,153,2388,0.0,18.5,93.0
1719,8000,153,2388,0.0,20.5,0.0
1720,6272,173,484,1.0,16.0,0.0
1721,6272,173,484,1.0,17.5,0.0
1722,6272,173,484,1.0,21.0,32.0
1723,6272,173,484,1.0,8.0,0.0
1724,3615,257,3068,0.0,18.0,31.0
1725,3615,257,3068,0.0,19.0,31.0
1726,3615,257,3068,0.0,21.5,0.0
1727,6226,185,508,0.0,22.5,31.0
1728,5202,123,2037,1.0,18.0,63.0
1729,5202,123,2037,1.0,19.5,32.0
1730,4432,185,594,0.0,4.5,62.0
1731,3114,229,2083,1.0,18.5,65.0
1732,9580,19,2589,1.0,17.5,62.0
1733,9580,19,2589,1.0,19.5,31.0
1734,9692,21,1104,1.0,21.5,125.0
1735,6864,138,2515,0.0,10.5,94.0
1736,9235,158,2513,0.0,17.5,0.0
1737,9235,158,2513,0.0,19.5,65.0
1738,9235,158,2513,0.0,0.5,31.0
1739,9235,158,2513,0.0,3.0,155.0
1740,4229,27,1163,1.0,10.5,32.0
1741,3356,239,2077,1.0,20.5,219.0
1742,7610,42,1298,1.0,7.0,62.0
1743,7610,42,1298,1.0,9.0,0.0
1744,3766,255,3116,0.0,18.5,191.0
1745,3766,255,3116,0.0,20.5,189.0
1746,4774,85,285,1.0,18.0,31.0
1747,2284,219,2554,0.0,4.0,63.0
1748,5645,248,2730,0.0,11.0,0.0
1749,5645,248,2730,0.0,17.5,32.0
1750,5645,248,2730,0.0,18.5,0.0
1751,5645,248,2730,0.0,20.0,62.0
1752,5645,248,2730,0.0,22.5,95.0
1753,5645,248,2730,0.0,0.0,63.0
1754,5645,248,2730,0.0,2.5,63.0
1755,5645,248,2730,0.0,4.5,95.0
1756,5645,248,2730,0.0,6.0,188.0
1757,5809,85,36,0.0,19.5,0.0
1758,5809,85,36,0.0,23.5,62.0
1759,5809,85,36,0.0,3.5,63.0
1760,4237,8,1432,0.0,20.0,61.0
1761,3599,274,2930,1.0,22.0,63.0
1762,3599,274,2930,1.0,23.5,32.0
1763,3599,274,2930,1.0,2.0,96.0
1764,3599,274,2930,1.0,4.0,63.0
1765,3599,274,2930,1.0,6.0,31.0
1766,295,64,3224,0.0,3.5,0.0
1767,295,64,3224,0.0,6.0,64.0
1768,295,64,3224,0.0,8.0,32.0
1769,295,64,3224,0.0,10.0,157.0
1770,3510,279,2943,0.0,13.0,32.0
1771,3510,279,2943,0.0,6.0,189.0
1772,3510,279,2943,0.0,9.0,33.0
1773,6700,115,1679,1.0,11.5,31.0
1774,9686,27,1083,0.0,2.5,96.0
1775,9686,27,1083,0.0,6.0,63.0
1776,6563,156,2601,1.0,13.0,31.0
1777,6563,156,2601,1.0,20.0,95.0
1778,2773,216,2090,0.0,20.0,316.0
1779,9593,157,2636,0.0,5.5,64.0
1780,9593,157,2636,0.0,7.0,63.0
1781,9593,157,2636,0.0,8.0,0.0
1782,6667,92,2048,1.0,1.0,93.0
1783,6667,92,2048,1.0,3.5,157.0
1784,6667,92,2048,1.0,5.5,126.0
1785,5710,63,7,0.0,22.0,62.0
1786,5710,63,7,0.0,0.5,93.0
1787,5710,63,7,0.0,4.0,155.0
1788,5710,63,7,0.0,9.0,32.0
1789,2721,197,1828,0.0,3.0,285.0
1790,482,16,1036,1.0,11.0,63.0
1791,482,16,1036,1.0,19.5,0.0
1792,482,16,1036,1.0,22.0,62.0
1793,482,16,1036,1.0,3.0,63.0
1794,482,16,1036,1.0,5.5,0.0
1795,482,16,1036,1.0,8.0,31.0
1796,3874,110,1664,1.0,22.5,97.0
1797,3874,110,1664,1.0,7.0,127.0
1798,3874,110,1664,1.0,10.0,65.0
1799,9003,48,763,0.0,19.0,94.0
1800,9003,48,763,0.0,1.0,93.0
1801,9003,48,763,0.0,4.0,31.0
1802,4145,269,3148,0.0,6.5,127.0
1803,505,226,1575,0.0,19.0,0.0
1804,505,226,1575,0.0,5.5,126.0
1805,4388,53,87,1.0,12.5,31.0
1806,4388,53,87,1.0,15.5,0.0
1807,4388,53,87,1.0,17.5,32.0
1808,4388,53,87,1.0,20.0,32.0
1809,4388,53,87,1.0,22.0,31.0
1810,4388,53,87,1.0,0.0,81.0
1811,4388,53,87,1.0,2.5,125.0
1812,4388,53,87,1.0,5.0,31.0
1813,4388,53,87,1.0,7.0,32.0
1814,3859,110,1596,0.0,20.5,0.0
1815,3859,110,1596,0.0,0.5,62.0
1816,3859,110,1596,0.0,5.0,95.0
1817,4522,157,2605,1.0,20.5,126.0
1818,4522,157,2605,1.0,22.0,63.0
1819,4522,157,2605,1.0,23.0,31.0
1820,4522,157,2605,1.0,0.5,63.0
1821,4522,157,2605,1.0,2.0,63.0
1822,4522,157,2605,1.0,3.5,31.0
1823,4522,157,2605,1.0,6.0,63.0
1824,4522,157,2605,1.0,7.5,63.0
1825,4882,34,1385,0.0,13.0,95.0
1826,4882,34,1385,0.0,15.0,407.0
1827,4882,34,1385,0.0,18.5,682.0
1828,4882,34,1385,0.0,9.0,188.0
1829,7747,60,112,1.0,18.5,31.0
1830,3614,273,2761,1.0,22.0,0.0
1831,3614,273,2761,1.0,4.5,0.0
1832,3614,273,2761,1.0,6.0,32.0
1833,6834,4,1413,0.0,17.0,63.0
1834,6834,4,1413,0.0,19.0,0.0
1835,6834,4,1413,0.0,21.0,63.0
1836,6834,4,1413,0.0,23.0,253.0
1837,4556,28,1330,0.0,14.0,0.0
1838,4556,28,1330,0.0,16.0,0.0
1839,4556,28,1330,0.0,4.5,95.0
1840,4556,28,1330,0.0,9.5,0.0
1841,6606,48,1202,0.0,19.0,157.0
1842,6606,48,1202,0.0,0.0,147.0
1843,3273,243,282,1.0,16.0,159.0
1844,3273,243,282,1.0,21.5,95.0
1845,4710,52,358,0.0,13.0,126.0
1846,4710,52,358,0.0,16.5,63.0
1847,9520,35,1239,0.0,18.5,32.0
1848,9520,35,1239,0.0,21.5,0.0
1849,9520,35,1239,0.0,3.5,0.0
1850,9247,263,2821,1.0,17.5,33.0
1851,9247,263,2821,1.0,19.5,64.0
1852,458,42,827,1.0,17.0,31.0
1853,458,42,827,1.0,19.0,63.0
1854,458,42,827,1.0,9.0,32.0
1855,3501,248,2734,0.0,0.5,62.0
1856,3501,248,2734,0.0,7.0,31.0
1857,7814,58,3182,0.0,19.5,695.0
1858,7814,58,3182,0.0,22.5,188.0
1859,7814,58,3182,0.0,23.0,131.0
1860,7814,58,3182,0.0,2.0,312.0
1861,7814,58,3182,0.0,5.0,469.0
1862,523,282,2991,0.0,20.5,95.0
1863,523,282,2991,0.0,2.0,0.0
1864,4903,145,2297,0.0,11.0,0.0
1865,4903,145,2297,0.0,17.5,34.0
1866,4903,145,2297,0.0,19.5,0.0
1867,5158,164,2179,1.0,18.0,0.0
1868,5158,164,2179,1.0,19.5,31.0
1869,9336,145,2302,0.0,21.5,0.0
1870,9336,145,2302,0.0,23.0,61.0
1871,9336,145,2302,0.0,5.5,63.0
1872,9336,145,2302,0.0,7.0,0.0
1873,3642,279,2651,1.0,6.0,31.0
1874,3867,91,1606,0.0,19.5,0.0
1875,3867,91,1606,0.0,23.0,127.0
1876,3867,91,1606,0.0,2.0,32.0
1877,3867,91,1606,0.0,5.0,62.0
1878,4357,63,317,1.0,21.0,95.0
1879,5560,248,2543,1.0,17.5,0.0
1880,5560,248,2543,1.0,19.0,0.0
1881,5560,248,2543,1.0,20.5,31.0
1882,5560,248,2543,1.0,22.5,0.0
1883,5560,248,2543,1.0,0.5,0.0
1884,9238,271,2911,0.0,2.5,31.0
1885,9238,271,2911,0.0,4.5,63.0
1886,9238,271,2911,0.0,6.0,64.0
1887,6564,44,822,1.0,17.0,32.0
1888,6564,44,822,1.0,19.5,0.0
1889,2793,211,511,0.0,19.0,64.0
1890,3551,257,3069,1.0,18.5,61.0
1891,3551,257,3069,1.0,20.0,95.0
1892,3551,257,3069,1.0,21.0,0.0
1893,2417,196,501,0.0,20.0,96.0
1894,2417,196,501,0.0,23.5,0.0
1895,4171,139,2565,1.0,18.5,32.0
1896,4171,139,2565,1.0,0.0,32.0
1897,4171,139,2565,1.0,3.5,0.0
1898,4820,48,790,0.0,19.0,92.0
1902,6575,48,790,0.0,21.0,0.0
1903,6575,48,790,0.0,0.5,0.0
1904,6575,48,790,0.0,3.5,158.0
1905,6857,161,2255,1.0,1.5,64.0
1906,4364,93,1855,1.0,0.0,0.0
1907,4364,93,1855,1.0,3.5,0.0
1908,4364,93,1855,1.0,6.5,32.0
1909,6574,7,3214,1.0,16.5,94.0
1910,6574,7,3214,1.0,21.0,125.0
1911,6574,7,3214,1.0,23.0,64.0
1912,6574,7,3214,1.0,0.0,94.0
1913,6443,151,2111,0.0,3.5,63.0
1914,6443,151,2111,0.0,5.5,63.0
1915,4743,63,317,1.0,21.5,125.0
1916,4743,63,317,1.0,0.5,95.0
1917,4743,63,317,1.0,3.5,158.0
1918,6272,175,397,0.0,1.5,31.0
1919,6272,175,397,0.0,4.0,0.0
1920,4781,81,229,0.0,21.0,221.0
1921,4781,81,229,0.0,0.0,127.0
1922,4781,81,229,0.0,3.0,125.0
1923,7580,42,828,1.0,23.0,94.0
1924,7580,42,828,1.0,1.5,31.0
1925,7580,42,828,1.0,4.0,63.0
1926,7580,42,828,1.0,6.0,63.0
1927,646,278,3112,0.0,8.0,288.0
1928,646,278,3112,0.0,10.5,222.0
1929,2268,219,2185,0.0,4.0,64.0
1930,4109,44,771,1.0,0.0,65.0
1931,9172,260,3108,1.0,20.0,191.0
1932,4768,56,378,1.0,17.0,126.0
1933,4768,56,378,1.0,18.5,126.0
1934,4768,56,378,1.0,20.5,126.0
1935,4768,56,378,1.0,22.5,62.0
1936,4768,56,378,1.0,0.5,127.0
1937,4768,56,378,1.0,2.5,126.0
1938,4768,56,378,1.0,4.5,125.0
1939,4768,56,378,1.0,6.5,222.0
1940,3763,245,2708,0.0,0.0,32.0
1941,3763,245,2708,0.0,1.5,0.0
1942,5517,248,2544,1.0,12.5,30.0
1943,5517,248,2544,1.0,13.5,0.0
1944,5517,248,2544,1.0,15.0,64.0
1945,5517,248,2544,1.0,17.5,63.0
1946,5517,248,2544,1.0,19.0,0.0
1947,5517,248,2544,1.0,20.5,63.0
1948,5517,248,2544,1.0,22.5,31.0
1949,5517,248,2544,1.0,0.0,31.0
1950,5517,248,2544,1.0,2.0,31.0
1951,5517,248,2544,1.0,4.0,0.0
1952,5517,248,2544,1.0,6.0,0.0
1953,5517,248,2544,1.0,9.5,33.0
1954,6700,115,1672,0.0,11.0,63.0
1955,6465,142,2326,1.0,3.0,0.0
1956,6465,142,2326,1.0,5.5,0.0
1957,6465,142,2326,1.0,7.0,0.0
1958,2760,216,559,0.0,19.0,63.0
1959,3076,235,389,1.0,17.0,62.0
1960,2766,196,1624,1.0,4.0,63.0
1961,4816,140,979,1.0,3.0,63.0
1962,4816,140,979,1.0,6.0,31.0
1963,4816,140,979,1.0,8.0,0.0
1964,4720,82,3171,0.0,16.0,764.0
1965,4720,82,3171,0.0,18.0,348.0
1966,4720,82,3171,0.0,19.5,814.0
1967,4720,82,3171,0.0,21.5,965.0
1968,4720,82,3171,0.0,23.5,723.0
1969,4720,82,3171,0.0,2.0,347.0
1970,4720,82,3171,0.0,4.0,855.0
1971,4720,82,3171,0.0,6.5,676.0
1972,4720,82,3171,0.0,8.0,160.0
1973,4720,82,3171,0.0,10.0,125.0
1974,6799,5,866,1.0,17.0,0.0
1975,6799,5,866,1.0,19.5,63.0
1976,6550,157,2607,1.0,3.0,0.0
1977,6550,157,2607,1.0,7.0,63.0
1978,338,36,1553,0.0,18.0,31.0
1979,6558,159,2503,1.0,4.5,33.0
1980,7035,194,3197,1.0,7.5,442.0
1981,3816,97,1716,0.0,21.0,98.0
1982,3816,97,1716,0.0,23.0,131.0
1983,3816,97,1716,0.0,1.5,166.0
1984,3816,97,1716,0.0,6.5,67.0
1985,3816,97,1716,0.0,8.5,300.0
1986,373,16,1032,1.0,7.5,30.0
1987,6547,9,966,0.0,18.5,95.0
1988,6547,9,966,0.0,20.0,63.0
1989,3111,235,286,1.0,18.0,158.0
1990,2161,209,2089,1.0,6.0,66.0
1991,2161,209,2089,1.0,8.0,32.0
1992,3846,122,3187,1.0,11.5,63.0
1993,3846,122,3187,1.0,13.5,31.0
1994,3846,122,3187,1.0,16.0,0.0
1995,8045,144,2141,0.0,0.5,31.0
1996,8045,144,2141,0.0,9.0,0.0
1997,6596,22,1119,0.0,18.5,64.0
1998,3517,258,3056,0.0,6.0,0.0
1999,3517,258,3056,0.0,8.0,0.0
2000,3348,230,2074,0.0,3.5,96.0
2001,5709,94,1756,0.0,20.5,62.0
2002,8964,7,945,1.0,10.5,31.0
2003,4509,251,2980,1.0,20.0,32.0
2004,4509,251,2980,1.0,23.0,94.0
2005,4509,251,2980,1.0,1.0,0.0
2006,5257,94,1858,1.0,20.5,0.0
2007,5257,94,1858,1.0,4.5,32.0
2008,4426,67,144,0.0,19.5,63.0
2009,5024,116,1981,0.0,19.0,97.0
2010,5024,116,1981,0.0,20.5,33.0
2011,5024,116,1981,0.0,20.5,0.0
2012,5024,116,1981,0.0,21.5,127.0
2013,5024,116,1981,0.0,22.5,63.0
2014,5024,116,1981,0.0,2.0,0.0
2015,365,6,937,0.0,4.5,28.0
2016,8781,251,3020,1.0,17.0,64.0
2017,4984,5,891,0.0,20.0,95.0
2018,9567,153,3252,1.0,21.0,507.0
2019,9567,153,3252,1.0,21.0,441.0
2020,425,45,1315,1.0,15.5,31.0
2021,425,45,1315,1.0,17.0,31.0
2022,425,45,1315,1.0,19.0,61.0
2025,7078,184,675,0.0,2.0,32.0
2026,5881,94,1864,0.0,22.0,284.0
2027,5881,94,1864,0.0,6.0,94.0
2028,3686,258,3080,1.0,0.0,380.0
2029,3686,258,3080,1.0,2.5,286.0
2030,3686,258,3080,1.0,6.5,346.0
2031,3686,258,3080,1.0,8.5,92.0
2032,4529,159,2496,1.0,17.0,0.0
2033,4529,159,2496,1.0,19.5,96.0
2034,4529,159,2496,1.0,1.5,62.0
2035,4130,279,2934,0.0,2.5,32.0
2036,4130,279,2934,0.0,8.5,0.0
2037,3691,268,2886,1.0,17.5,191.0
2038,3691,268,2886,1.0,0.0,0.0
2039,6684,117,1624,1.0,19.0,63.0
2040,6684,117,1624,1.0,23.0,32.0
2041,6684,117,1624,1.0,4.0,93.0
2042,2853,222,3259,1.0,4.5,157.0
2043,5053,24,1519,0.0,4.5,62.0
2044,5053,24,1519,0.0,7.5,32.0
2045,9073,164,2177,0.0,16.0,32.0
2046,3754,246,2715,0.0,2.5,64.0
2047,3754,246,2715,0.0,5.0,96.0
2048,4938,34,782,0.0,18.0,190.0
2049,4938,34,782,0.0,0.0,160.0
2050,4938,34,782,0.0,3.0,158.0
2051,4938,34,782,0.0,6.0,157.0
2052,4938,34,782,0.0,9.0,32.0
2053,6078,147,2460,1.0,22.5,63.0
2054,6011,276,3140,0.0,15.0,31.0
2055,6011,276,3140,0.0,7.0,125.0
2056,6011,276,3140,0.0,9.5,248.0
2057,9437,33,960,1.0,2.5,62.0
2058,9437,33,960,1.0,6.0,0.0
2059,636,281,2954,1.0,22.0,32.0
2060,6536,32,1217,1.0,7.5,94.0
2061,6536,32,1217,1.0,9.0,0.0
2062,9548,151,2362,1.0,21.5,30.0
2063,9548,151,2362,1.0,23.5,0.0
2064,9548,151,2362,1.0,1.5,61.0
2065,9548,151,2362,1.0,3.5,0.0
2066,352,16,1018,0.0,1.5,159.0
2067,4182,139,2379,1.0,16.0,64.0
2068,4182,139,2379,1.0,21.5,223.0
2069,3049,293,2232,0.0,21.0,32.0
2070,4336,75,100,0.0,16.0,0.0
2071,4336,75,100,0.0,17.0,31.0
2072,4336,75,100,0.0,18.5,0.0
2073,4336,75,100,0.0,20.0,32.0
2074,4336,75,100,0.0,21.0,0.0
2075,4336,75,100,0.0,22.5,0.0
2076,4336,75,100,0.0,1.0,0.0
2077,4336,75,100,0.0,2.0,0.0
2078,4336,75,100,0.0,3.5,32.0
2079,4336,75,100,0.0,5.0,0.0
2080,4336,75,100,0.0,6.5,31.0
2081,4336,75,100,0.0,7.5,0.0
2082,4336,75,100,0.0,10.5,0.0
2083,5755,79,102,0.0,6.0,65.0
2084,4960,27,1162,1.0,12.0,31.0
2085,4960,27,1162,1.0,19.5,32.0
2086,4960,27,1162,1.0,22.5,95.0
2087,9198,136,2453,1.0,18.0,0.0
2088,9198,136,2453,1.0,21.0,96.0
2089,9138,254,2765,1.0,17.0,30.0
2090,4992,11,1001,1.0,22.5,93.0
2091,4992,11,1001,1.0,0.5,63.0
2092,4992,11,1001,1.0,3.5,32.0
2093,4992,11,1001,1.0,5.5,32.0
2094,4108,9,972,1.0,2.0,158.0
2095,4108,9,972,1.0,4.0,0.0
2096,4108,9,972,1.0,5.5,31.0
2097,5322,79,138,1.0,17.5,0.0
2098,5322,79,138,1.0,5.0,0.0
2099,6422,129,1918,0.0,19.0,94.0
